,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior Status,Shares Short (prior ,Status
58,2003-10-26 16:06:32,1067155592.0,abc,57.01,0.0,1033.77,0.0,0.0,0.592,30.65,0.14,1.69,0.86,1.73,3.56,11.9,211.815,6380000000.0,8449999999.999999,12.78,0.84,0.17,9.29,0.17,2020000000.0,9.29,416660000.0,1.86,175.7,179.4,224820000.0,2.01,2300000000.0,1.471,34.77,N/A,0.121,1.97,88.58,6260000.0,2.874,5.7,,5980000.0,underperform
59,2004-01-28 07:37:34,1075246654.0,abc,56.36,-1.14015085072794,1128.48,9.16161235090978,-10.30176320163772,0.429,14.1,0.12,1.52,0.9,1.78,3.76,11.95,432.868,6320000000.0,7780000000.0,12.2,0.91,0.15,8.01,0.15,2250000000.0,8.01,456960000.0,3.998,27.9,9.8,283220000.0,2.53,1770000000.0,1.452,36.89,354820000.0,0.123,2.0,84.35,5480000.0,2.458,4.98,,5780000.0,underperform
60,2004-05-16 19:24:15,1084706655.0,abc,58.97,4.630943931866572,1096.44,-2.8392173543173085,7.47016128618388,0.412,14.05,0.13,1.55,0.93,1.78,3.94,12.09,441.08,6620000000.0,7710000000.0,13.08,0.95,0.15,7.75,0.15,2250000000.0,7.75,482700000.0,4.198,27.9,9.8,663760000.0,5.91,1750000000.0,1.365,37.967999,566770000.0,0.122,1.96,86.21,5400000.0,4.396,4.91,,4860000.0,outperform
61,2004-10-20 01:31:26,1098207086.0,abc,52.1,-11.649991521112426,1103.66,0.6584947648754175,-12.308486285987843,0.331,12.13,0.11,1.36,0.95,1.77,4.06,12.0,445.314,5860000000.0,6510000000.0,12.58,0.91,0.12,6.5,0.12,2250000000.0,6.5,495930000.0,4.294,27.9,9.8,903170000.0,8.03,1460000000.0,1.39,39.075001,992100000.0,0.071,1.99,90.22,7530000.0,5.682,6.84,,6800000.0,underperform
62,2005-01-08 07:45:42,1105141542.0,abc,57.9,11.132437619961607,1183.74,7.255857782288016,3.8765798376735905,0.332,14.25,0.11,1.47,0.88,1.63,3.89,11.09,451.509,6090000000.0,6670000000.0,12.87,1.08,0.13,7.08,0.13,2180000000.0,7.08,468390000.0,4.062,6.2,7.1,871340000.0,8.29,1440000000.0,1.359,39.556,825080000.0,0.033,1.73,95.0,8090000.0,5.677,7.83,,8760000.0,outperform
63,2005-03-30 19:52:42,1112183562.0,abc,55.44,-4.248704663212437,1181.41,-0.1968337641711801,-4.051870899041257,0.291,14.67,0.11,1.36,0.81,1.48,3.62,10.1,460.193,6160000000.0,6710000000.0,14.07,1.23,0.13,7.68,0.13,2180000000.0,7.68,430770000.0,3.78,6.2,7.1,529539999.99999994,4.77,1230000000.0,1.343,39.708,1400000000.0,0.024,1.18,93.01,5510000.0,4.345,5.02,,4260000.0,underperform
64,2005-05-26 01:50:44,1117043444.0,abc,65.93,18.92135642135644,1197.62,1.3720892831447007,17.54926713821174,0.23,19.23,0.13,1.65,0.72,1.32,3.25,9.01,466.43,6870000000.0,14150000000.0,16.57,1.45,0.27,17.97,0.27,2180000000.0,17.97,385260000.0,3.43,6.2,7.1,1150000000.0,11.07,957800000.0,1.258,39.949001,688700000.0,0.031,1.06,95.0,7780000.0,4.636,7.54,,6390000.0,outperform
65,2005-12-04 08:46:13,1133657173.0,abc,79.46,20.521765508873024,1264.67,5.598603897730515,14.92316161114251,0.223,32.05,0.15,1.92,0.49,1.22,3.61,6.77,516.503,8250000000.0,7880000000.0,N/A,1.47,0.14,10.568,0.14,2180000000.0,10.568,291920000.0,2.48,78.8,4.0,1320000000.0,12.676,952710000.0,1.32,41.382999,1530000000.0,N/A,0.57,100.7,5200000.0,4.8,5.1,,7700000.0,outperform
66,2007-02-20 06:12:02,1171923122.0,abc,54.9,-30.90863327460357,1459.68,15.419832841768995,-46.32846611637257,0.308,22.69,0.17,2.66,0.78,1.24,3.9,11.92,314.734,10400000000.0,10370000000.0,N/A,1.52,0.16,11.573,0.16,2230000000.0,11.573,492220000.0,2.42,25.6,14.1,1240000000.0,6.566,1210000000.0,1.198,20.795,864630000.0,0.87,3.29,68.5,N/A,N/A,N/A,,N/A,underperform
67,2007-04-05 16:11:07,1175760667.0,abc,53.94,-1.7486338797814225,1443.76,-1.0906500054806583,-0.6579838743007642,0.308,22.29,0.16,2.58,0.78,1.24,3.9,11.92,314.734,10220000000.0,10150000000.0,N/A,1.67,0.16,11.328,0.16,2230000000.0,11.328,492220000.0,2.42,25.6,14.1,1240000000.0,6.566,1210000000.0,1.198,20.795,864630000.0,0.74,3.35,95.6,N/A,N/A,N/A,,N/A,underperform
68,2008-01-23 20:34:05,1201091645.0,abc,45.55,-15.554319614386358,1338.6,-7.283759073530232,-8.270560540856126,0.396,18.24,0.12,2.52,0.71,1.23,4.06,13.64,356.809,7650000000.0,N/A,N/A,1.2,N/A,N/A,N/A,2330000000.0,N/A,493770000.0,2.5,28.2,4.8,1110000000.0,6.595,1230000000.0,1.109,18.290001,1210000000.0,0.47,0.69,93.5,5900000.0,5.3,3.5,,6500000.0,underperform
69,2009-02-09 08:47:34,1234140454.0,abc,38.76,-14.906695938529088,869.89,-35.01494098311669,20.108245044587598,N/A,24.55,0.09,2.2,0.36,1.2,4.19,16.9,444.64,5980000000.0,6700000000.0,N/A,1.0,0.1,7.241,0.1,2049999999.9999998,7.241,473180000.0,1.58,1.1,0.2,470920000.0,3.052,1190000000.0,1.059,17.601,533730000.0,0.57,12.54,83.4,3190000.0,2.1,2.1,,4000000.0,outperform
70,2004-09-20 13:31:02,1095658262.0,abt,42.92,0.0,1122.2,0.0,0.0,0.543,21.75,3.4,5.22,15.73,19.08,11.53,24.56,12.54,67000000000.0,71550000000.0,17.1,1.57,3.63,13.98,3.63,10210000000.0,13.98,3100000000.0,1.973,1.4,11.3,2420000000.0,1.55,6970000000.0,1.378,8.216,4480000000.0,0.259,6.63,61.02,10380000.0,3.621,0.71,,9490000.0,underperform
71,2004-10-23 22:48:08,1098542888.0,abt,40.86,-4.7996272134203215,1103.66,-1.652111923008373,-3.1475152904119486,0.543,20.44,3.28,5.0,16.08,19.08,11.58,24.54,12.427,63790000000.0,68330000000.0,16.21,1.52,3.49,13.35,3.49,10210000000.0,13.35,3150000000.0,1.999,1.4,11.3,2420000000.0,1.55,6970000000.0,1.378,8.216,4480000000.0,0.23,6.63,60.92,9890000.0,3.561,0.68,,10380000.0,underperform
72,2005-01-25 12:44:11,1106628251.0,abt,45.93,12.408223201174744,1168.41,5.866843049489879,6.541380151684865,0.508,23.31,3.66,5.53,16.36,20.14,11.37,24.1,12.04,71530000000.0,76200000000.0,16.7,1.54,4.03,14.54,4.03,10210000000.0,14.54,3100000000.0,1.97,1.4,11.3,1910000000.0,1.23,6580000000.0,1.4,8.319,4250000000.0,0.246,6.63,61.38,10790000.0,2.584,0.74,,9690000.0,outperform
73,2005-02-28 19:21:54,1109589714.0,abt,45.61,-0.6967123884171571,1203.6,3.011785246617183,-3.70849763503434,0.508,23.15,3.81,5.56,16.36,20.14,11.37,24.1,12.04,71030000000.0,76730000000.0,16.59,1.69,4.05,14.64,4.05,10210000000.0,14.64,3100000000.0,1.97,1.4,11.3,1910000000.0,1.23,6580000000.0,1.4,8.319,4250000000.0,0.216,6.63,67.36,7110000.0,1.952,0.49,,10790000.0,underperform
74,2006-06-17 18:01:01,1150538461.0,abt,42.78,-6.204779653584736,1230.04,2.1967431040212744,-8.40152275760601,0.436,19.59,2.97,4.55,15.35,20.61,10.94,23.75,14.321,65290000000.00001,69180000000.0,N/A,1.74,3.13,10.792,3.13,11700000000.0,10.792,3400000000.0,2.18,3.2,3.7,2400000000.0,1.576,6290000000.0,1.482,9.463,5820000000.0,0.13,0.26,61.6,7620000.0,1.7,0.5,,6730000.0,underperform
75,2006-07-18 12:32:14,1153197134.0,abt,44.48,3.973819541841972,1236.86,0.5544535137068661,3.419366028135106,0.436,20.37,3.07,4.7,15.35,20.61,10.94,23.75,14.321,67890000000.0,71770000000.0,N/A,1.78,3.24,11.197,3.24,11700000000.0,11.197,3400000000.0,2.18,3.2,3.7,2400000000.0,1.576,6290000000.0,1.482,9.463,5820000000.0,0.14,0.26,62.1,8800000.0,1.9,0.6,,7620000.0,outperform
76,2007-01-13 21:19:42,1168694382.0,abt,50.45,13.421762589928072,1414.85,14.39047264848083,-0.9687100585527588,0.604,24.54,3.46,4.94,14.21,20.44,10.17,21.2,14.547,77430000000.0,85830000000.0,N/A,2.01,3.85,13.127,3.85,11700000000.0,13.127,3170000000.0,2.06,5.2,3.5,1050000000.0,0.685,9450000000.0,1.355,10.186,5390000000.0,0.26,0.26,66.6,12500000.0,2.8,0.8,,12630000.0,underperform
77,2007-03-23 02:47:40,1174589260.0,abt,54.5,8.027750247770063,1436.11,1.5026327879280483,6.525117459842015,0.883,48.79,3.75,5.98,7.64,18.98,9.07,12.06,14.692,84100000000.0,95410000000.0,N/A,1.92,4.25,15.143,4.25,12660000000.0,15.143,1720000000.0,1.12,N/A,2.8,1370000000.0,0.89,12410000000.0,0.944,9.142,5330000000.0,0.19,4.31,65.8,14600000.0,2.3,0.9,,13350000.0,outperform
78,2007-04-10 20:13:09,1176207189.0,abt,57.11,4.788990825688073,1448.39,0.8550877021955283,3.933903123492544,0.883,51.13,3.93,6.26,7.64,18.98,9.07,12.06,14.692,88120000000.0,99020000000.0,N/A,1.98,4.41,15.716,4.41,12660000000.0,15.716,1720000000.0,1.12,N/A,2.8,1370000000.0,0.89,12410000000.0,0.944,9.142,5330000000.0,0.27,4.31,65.8,17450000.0,2.5,1.1,,14600000.0,outperform
79,2007-06-03 02:36:35,1180809395.0,abt,56.3,-1.4183155314305766,1530.62,5.677338285958877,-7.095653817389453,0.871,56.02,3.74,6.06,6.68,17.69,9.49,10.5,15.13,86720000000.0,97560000000.0,N/A,1.82,4.21,14.858,4.21,12660000000.0,14.858,1510000000.0,1.0,19.3,15.5,1640000000.0,1.066,12480000000.0,0.935,9.296,5200000000.0,0.14,4.31,65.3,16390000.0,1.1,1.1,,14900000.0,underperform
80,2008-01-23 23:41:45,1201102905.0,abt,57.97,2.966252220248671,1338.6,-12.545243104101605,15.511495324350276,0.784,46.71,3.57,5.69,7.74,17.36,7.62,12.34,16.177,89580000000.0,98530000000.0,N/A,1.66,3.96,16.136,3.96,12660000000.0,16.136,1930000000.0,1.24,0.2,14.4,2550000000.0,1.65,12240000000.0,1.045,10.101,5420000000.0,0.13,0.15,67.3,8770000.0,1.8,0.6,,11750000.0,outperform
81,2008-04-28 03:46:55,1209325615.0,abt,51.28,-11.540451957909259,1396.37,4.315702973255639,-15.856154931164898,0.687,20.8,2.94,4.4,14.39,18.25,N/A,N/A,17.319,80030000000.0,89420000000.0,N/A,1.32,3.35,13.157,3.35,14490000000.0,13.157,3850000000.0,2.47,34.5,13.8,2820000000.0,1.808,12210000000.0,N/A,11.471,N/A,0.07,0.15,69.8,9530000.0,0.6,0.6,,13070000.0,underperform
82,2008-10-23 21:57:42,1224770262.0,abt,55.02,7.29329173166927,908.11,-34.96637710635433,42.2596688380236,0.732,18.88,2.88,4.38,15.79,19.7,N/A,N/A,18.658,84820000000.0,95020000000.0,N/A,1.36,3.3,12.579,3.3,14490000000.0,12.579,4550000000.0,2.91,51.3,17.6,5180000000.0,3.359,13890000000.0,N/A,12.299,N/A,0.16,0.16,67.9,12000000.0,1.4,0.8,,12230000.0,outperform
83,2008-12-25 05:30:56,1230154256.0,abt,52.65,-4.307524536532179,871.63,-4.017134488112675,-0.29039004841950344,0.546,18.07,2.83,4.21,15.79,19.7,8.93,26.02,18.649,81690000000.0,88580000000.0,N/A,1.33,3.08,11.698,3.08,14490000000.0,11.698,4550000000.0,2.91,51.3,17.6,3770000000.0,2.428,10560000000.0,1.593,12.468,6810000000.0,0.36,0.16,69.0,13420000.0,1.2,0.9,,13470000.0,underperform
84,2004-08-16 22:53:27,1092668007.0,ace,39.1,0.0,1079.34,0.0,0.0,0.26,6.84,0.92,1.18,14.1,17.4,3.32,18.36,41.694,11110000000.0,12610000000.0,6.68,0.6,1.07,N/A,1.07,10690000000.0,N/A,1610000000.0,5.719,1751.7,50.1,663240000.0,2.34,2390000000.0,N/A,32.504002,4800000000.0,0.728,35.0,90.09,3160000.0,3.135,1.71,,3120000.0,underperform
85,2004-10-10 11:27:42,1097378862.0,ace,41.04,4.961636828644496,1130.65,4.753831044897824,0.20780578374667158,0.26,7.18,1.01,1.28,14.1,17.4,3.32,18.36,41.694,11660000000.0,13390000000.0,7.02,0.63,1.14,N/A,1.14,10690000000.0,N/A,1610000000.0,5.719,1751.7,50.1,663240000.0,2.34,2390000000.0,N/A,32.504002,4930000000.0,0.683,35.0,90.48,2620000.0,2.428,1.42,,3190000.0,outperform
86,2005-01-13 13:27:29,1105594049.0,ace,42.76,4.191033138401556,1177.45,4.139211957723429,0.05182118067812702,0.21,9.61,1.0,1.28,10.67,13.74,2.53,13.88,43.241,12150000000.0,13520000000.0,7.44,1.07,1.11,N/A,1.11,10690000000.0,N/A,1260000000.0,4.451,1751.7,50.1,625800000.0,2.2,1990000000.0,N/A,33.356998,5660000000.0,0.701,35.01,91.02,2060000.0,1.841,1.12,,2790000.0,outperform
87,2007-02-20 18:32:05,1171967525.0,ace,58.6,37.043966323666986,1459.68,23.969595311902843,13.074371011764143,0.171,8.49,1.44,1.4,17.29,22.5,2.89,17.64,41.421,19130000000.0,18580000000.0,N/A,0.71,1.39,N/A,1.39,13090000000.0,N/A,2260000000.0,6.91,181.8,8.8,3020000000.0,9.254,2450000000.0,3.537,42.029999,N/A,0.91,0.32,84.7,2120000.0,2.2,0.7,,2160000.0,outperform
88,2007-04-05 15:54:06,1175759646.0,ace,57.24,-2.3208191126279853,1443.76,-1.0906500054806583,-1.230169107147327,0.171,8.29,1.4,1.31,17.29,22.05,2.89,17.64,41.421,18700000000.0,18080000000.0,N/A,0.69,1.36,N/A,1.36,13330000000.0,N/A,2260000000.0,6.91,181.8,8.8,3080000000.0,9.439,2450000000.0,2.643,43.73,4110000000.0000005,0.86,0.32,91.4,1570000.0,1.1,0.5,,1320000.0,underperform
89,2008-01-23 21:48:58,1201096138.0,ace,59.98,4.786862334032136,1338.6,-7.283759073530232,12.070621407562369,0.154,7.54,1.36,1.2,18.91,23.9,3.05,18.08,43.585,19770000000.0,18270000000.0,N/A,0.57,1.29,N/A,1.29,13330000000.0,N/A,2630000000.0,7.96,13.5,7.5,3450000000.0,10.456,2460000000.0,2.719,48.664001,4680000000.0,0.83,0.19,87.7,1770000.0,1.1,0.5,,1540000.0,outperform
90,2003-12-15 23:12:24,1071501144.0,aci,30.78,0.0,1068.04,0.0,0.0,1.074,N/A,1.06,2.46,0.17,0.72,0.11,1.2,28.805,1620000000.0,2180000000.0,27.16,N/A,1.44,71.5,1.44,121600000.0,71.5,7310000.0,0.142,135.5,3.1,125550000.0,2.38,700140000.0,1.525,12.38,N/A,0.116,8.08,90.96,3600000.0,7.22,7.44,,3460000.0,underperform
91,2005-01-24 04:33:07,1106512387.0,aci,34.52,12.150747238466543,1163.75,8.96127485861953,3.189472379847013,1.18,18.54,1.18,2.61,6.39,3.09,4.59,14.46,31.053,2150000000.0,3110000000.0,15.69,7.47,1.72,51.51,1.72,139480000.0,51.51,108610000.0,1.862,N/A,1.5,10380000.0,0.17,968700000.0,1.22,13.171,87910000.0,0.107,1.03,88.01,5490000.0,4.591,8.9,,4770000.0,outperform
92,2005-02-05 03:36:51,1107545811.0,aci,38.4,11.239860950173798,1193.19,2.5297529538131087,8.710107996360689,1.18,20.62,1.33,2.92,6.39,3.09,4.59,14.46,31.053,2390000000.0,3360000000.0,17.3,N/A,1.85,55.62,1.85,139480000.0,55.62,108610000.0,1.86,N/A,1.5,10380000.0,0.17,968700000.0,1.22,13.171,87910000.0,0.107,1.03,86.61,7010000.0,7.427,11.36,,5490000.0,outperform
93,2005-03-30 06:50:28,1112136628.0,aci,41.15,7.161458333333334,1181.41,-0.9872694206287324,8.148727753962067,0.936,22.02,1.35,2.47,5.73,3.92,3.92,11.81,31.153,2580000000.0,3380000000.0,11.96,3.83,1.7,13.83,1.7,438460000.0,13.83,106520000.0,1.87,581.4,33.3,323170000.0,5.15,1010000000.0,1.949,17.375999,146730000.0,0.035,0.67,95.0,7740000.0,4.298,12.42,,6890000.0,outperform
94,2006-05-24 04:17:01,1148415421.0,aci,46.39,12.733900364520053,1258.57,6.531178845616665,6.202721518903388,0.854,79.43,2.55,5.29,3.63,4.14,2.07,7.91,19.326,6630000000.0,7480000000.0,N/A,0.75,2.94,22.789,2.94,334770000.0,22.789,78390000.0,0.58,823.0,5.7,40280000.0,0.282,1040000000.0,1.091,8.553,219160000.0,1.58,0.71,48.9,13160000.0,4.2,9.3,,13650000.0,outperform
95,2007-03-11 21:41:07,1173620467.0,aci,30.08,-35.158439318818715,1401.89,11.387527114105705,-46.545966432924416,0.86,16.69,1.71,3.12,10.44,11.38,5.76,20.47,17.514,4280000000.0000005,5450000000.0,N/A,1.51,2.18,10.866,2.18,334770000.0,10.866,260550000.0,1.8,770.1,0.2,2520000.0,0.018,1170000000.0,1.105,9.605,308100000.0,0.69,0.5,92.7,12440000.0,3.3,8.8,,12670000.0,underperform
96,2007-04-07 18:52:27,1175943147.0,aci,33.93,12.799202127659578,1439.37,2.673533586800661,10.125668540858918,0.86,18.83,1.84,3.37,10.44,11.38,5.76,20.47,17.514,4830000000.0,6000000000.0,N/A,1.51,2.4,11.959,2.4,590610000.0,11.959,260550000.0,1.8,770.1,0.2,2520000.0,0.018,1170000000.0,1.105,9.605,308100000.0,0.78,0.5,92.5,13960000.0,4.4,9.9,,12440000.0,outperform
97,2008-03-02 17:50:27,1204451427.0,aci,51.09,50.574712643678176,1367.68,-4.980651257147213,55.55536390082539,0.851,42.12,3.2,5.05,7.25,9.51,4.15,12.08,16.936,7300000000.0,8600000000.0,N/A,1.31,3.56,18.229,3.56,590610000.0,18.229,174710000.0,1.21,2.2,4.2,5080000.0,0.036,1300000000.0,0.936,10.719,330810000.0,1.5,5.95,93.4,12580000.0,4.5,8.9,,12860000.0,outperform
98,2008-06-05 02:23:56,1212603836.0,aci,67.52,32.15893521237031,1404.05,2.65924777725783,29.49968743511248,0.899,42.87,3.98,6.26,8.95,10.8,4.67,15.15,17.793,9730000000.0,11540000000.0,N/A,1.51,4.54,21.691,4.54,525360000.0,21.691,227130000.0,1.58,182.5,22.4,13230000.0,0.092,1450000000.0,0.828,11.199,381350000.0,1.57,0.93,96.5,13740000.0,3.1,9.6,,11700000.0,outperform
99,2008-10-08 20:51:28,1223470288.0,aci,25.11,-62.811018957345965,984.94,-29.850076564224914,-32.96094239312105,0.772,11.99,1.29,2.03,11.1,14.52,6.67,19.22,19.039,3630000000.0,4850000000.0,N/A,0.23,1.78,7.265,1.78,525360000.0,7.265,302580000.0,2.09,200.9,31.1,1160000.0,0.008,1330000000.0,0.945,11.971,497060000.0,1.74,7.11,88.3,10580000.0,7.4,7.4,,11350000.0,underperform
100,2008-12-05 05:35:57,1228426557.0,aci,11.93,-52.48904818797292,876.07,-11.05346518569659,-41.43558300227633,0.767,4.62,0.68,1.13,12.88,15.31,7.47,23.4,20.178,1700000000.0,3000000000.0,N/A,0.19,1.04,4.123,1.04,525360000.0,4.123,373300000.0,2.58,258.7,28.4,41070000.0,0.288,1340000000.0,0.975,12.251,574520000.0,2.14,2.04,86.5,7870000.0,1.1,5.6,,9320000.0,underperform
101,2003-11-08 10:24:47,1068258287.0,acn,25.05,0.0,1051.81,0.0,0.0,0.076,23.81,1.71,28.88,7.81,11.58,17.56,79.37,13.462,23500000000.0,20620000000.0,19.06,1.39,1.54,13.29,1.54,4680000000.0,13.29,498240000.0,1.052,76.8,0.3,2330000000.0,2.49,60120000.0,1.504,0.85,N/A,1.786,9.14,21.67,4640000.0,0.887,0.54,,5370000.0,underperform
102,2004-12-10 06:26:24,1102631184.0,acn,26.2,4.590818363273447,1188.0,12.948156035785937,-8.35733767251249,0.023,21.49,1.65,16.89,8.09,11.64,16.38,54.3,15.096,24570000000.0,22060000000.0,16.9,1.25,1.46,10.94,1.46,4310000000.0,10.94,690830000.0,1.219,103.4,2.2,2840000000.0,3.03,33880000.0,1.381,1.57,1800000000.0,1.702,6.45,36.09,2420000.0,0.523,0.28,,2029999.9999999998,underperform
103,2005-02-10 03:10:56,1107976256.0,acn,25.51,-2.6335877862595334,1197.01,0.7584175084175077,-3.392005294677041,0.023,21.0,1.56,13.88,7.74,10.95,15.15,48.93,15.748,23970000000.0,21460000000.0,16.25,1.19,1.37,10.97,1.37,4620000000.0,10.97,712760000.0,1.22,38.7,12.8,2870000000.0,3.05,40000000.0,1.45,1.862,1570000000.0,1.686,6.38,36.29,2780000.0,0.979,0.32,,2640000.0,underperform
104,2005-04-04 05:07:40,1112562460.0,acn,24.44,-4.194433555468445,1176.12,-1.7451817445134208,-2.449251810955024,0.023,20.12,1.45,12.97,7.74,10.95,15.15,48.93,15.748,22960000000.0,20140000000.0,15.57,1.11,1.29,10.29,1.29,4620000000.0,10.29,712760000.0,1.22,38.7,12.8,2870000000.0,3.05,40000000.0,1.45,1.862,1570000000.0,1.671,6.38,38.48,4690000.0,1.752,0.53,,4450000.0,underperform
105,2005-09-04 02:06:58,1125770818.0,acn,25.31,3.559738134206208,1221.59,3.8661020984253334,-0.30636396421912515,0.04,17.16,0.81,7.99,5.39,11.36,13.26,49.36,28.138,13570000000.0,10450000000.0,N/A,1.11,0.63,4.86,0.63,4620000000.0,4.86,894330000.0,1.48,45.1,11.0,3200000000.0,5.959,71510000.0,1.408,3.119,1710000000.0,N/A,N/A,38.6,4760000.0,1.7,0.5,,4880000.0,underperform
106,2006-06-03 23:44:14,1149349454.0,acn,27.89,10.193599367838807,1270.09,3.970235512733405,6.2233638551054025,0.045,20.28,0.91,13.91,4.59,9.91,12.66,53.74,30.437,16059999999.999998,13770000000.0,N/A,1.24,0.77,6.611,0.77,5090000000.0,6.611,819030000.0,1.38,66.8,6.5,2350000000.0,4.075,52490000.0,1.173,2.018,2210000000.0,1.46,3.13,43.4,3970000.0,1.9,0.5,,3990000.0,outperform
107,2006-08-22 00:50:41,1156179041.0,acn,28.57,2.4381498745069905,1298.82,2.2620444220488327,0.17610545245815779,0.034,20.22,0.93,11.32,4.72,9.92,13.4,52.62,30.921,16489999999.999998,13860000000.0,N/A,1.24,0.76,6.175,0.76,5090000000.0,6.175,856020000.0,1.41,12.1,6.8,2990000000.0,5.175,50390000.0,1.21,2.571,2420000000.0,1.43,3.18,47.4,3080000.0,1.2,0.5,,2730000.0,outperform
108,2006-08-22 06:44:05,1156200245.0,acn,28.57,0.0,1298.82,0.0,0.0,0.034,20.22,0.93,11.32,4.72,9.92,13.4,52.62,30.921,16489999999.999998,13550000000.0,N/A,1.24,0.75,6.039,0.75,5090000000.0,6.039,856020000.0,1.41,12.1,6.8,2990000000.0,5.175,50390000.0,1.21,2.571,2420000000.0,1.43,3.18,47.4,3080000.0,1.2,0.5,,2730000.0,underperform
109,2006-08-27 03:22:58,1156620178.0,acn,28.36,-0.7350367518375949,1296.06,-0.21250057744722065,-0.5225361743903743,0.034,20.07,0.91,11.08,4.72,9.92,13.4,52.62,30.921,16370000000.000002,13430000000.0,N/A,1.21,0.74,5.985,0.74,5090000000.0,5.985,856020000.0,1.41,12.1,6.8,2990000000.0,5.175,50390000.0,1.21,2.571,2420000000.0,1.43,3.18,47.4,4220000.0,2.4,0.7,,3080000.0,underperform
110,2006-11-02 16:40:55,1162456855.0,acn,32.96,16.220028208744715,1367.34,5.499745382158232,10.720282826586484,0.027,20.74,1.06,10.11,5.34,9.84,12.2,54.21,30.943,19260000000.0,15900000000.0,N/A,1.17,0.87,7.524,0.87,4990000000.0,7.524,973330000.0,1.59,51.2,1.9,3420000000.0,5.852,51860000.0,1.264,3.263,2670000000.0,1.58,3.21,47.4,3940000.0,1.5,0.7,,3950000.0,outperform
111,2006-11-11 01:01:42,1163178102.0,acn,33.87,2.760922330097077,1385.72,1.344215776617382,1.4167065534796952,0.027,21.32,1.07,10.23,5.34,9.84,12.2,54.21,30.943,19790000000.0,16129999999.999998,N/A,1.19,0.89,7.632,0.89,4990000000.0,7.632,973330000.0,1.59,51.2,1.9,3420000000.0,5.852,51860000.0,1.264,3.263,2670000000.0,1.58,3.21,46.9,3940000.0,1.5,0.7,,3950000.0,outperform
112,2006-12-03 00:17:12,1165076232.0,acn,33.81,-0.17714791851194323,1400.63,1.0759749444332247,-1.253122862945168,0.027,21.28,1.08,10.33,5.34,9.84,12.2,54.21,30.943,19760000000.0,16390000000.0,N/A,1.22,0.9,7.754,0.9,4990000000.0,7.754,973330000.0,1.59,51.2,1.9,3420000000.0,5.852,51860000.0,1.264,3.263,2670000000.0,1.58,3.21,48.6,3640000.0,1.6,0.6,,3940000.0,underperform
113,2007-03-14 19:10:39,1173870639.0,acn,35.39,4.673173617272991,1387.17,-0.9609961231731461,5.634169740446137,0.018,20.92,1.12,12.18,5.53,10.03,13.63,72.17,31.834,20850000000.0,18320000000.0,N/A,1.27,0.97,8.044,0.97,4990000000.0,8.044,1040000000.0,1.69,32.2,13.7,2740000000.0,4.644,31580000.0,1.216,2.929,2470000000.0,1.83,74.44,66.2,5120000.0,1.8,0.9,,3520000.0,outperform
114,2007-05-05 07:47:14,1178322434.0,acn,39.1,10.483187341056798,1495.92,7.839702415709682,2.643484925347116,0.015,19.05,1.19,12.1,6.5,11.91,16.45,82.31,32.726,23210000000.0,19610000000.0,N/A,1.34,1.0,7.15,1.0,4990000000.0,7.15,1270000000.0,2.05,325.8,15.1,3140000000.0,5.293,29260000.0,1.244,3.243,2490000000.0,2.01,78.2,69.5,2990000.0,1.1,0.5,,5120000.0,outperform
115,2007-06-05 04:17:34,1180988254.0,acn,41.24,5.473145780051152,1530.95,2.3417027648537334,3.131443015197419,0.015,20.09,1.25,12.72,6.5,11.91,16.45,82.31,32.726,24480000000.0,21380000000.0,N/A,1.41,1.1,7.795,1.1,4990000000.0,7.795,1270000000.0,2.05,325.8,15.1,3140000000.0,5.293,29260000.0,1.244,3.243,2490000000.0,1.8,78.2,64.1,5000000.0,2.5,0.8,,3560000.0,outperform
116,2007-07-06 07:06:36,1183676796.0,acn,42.81,3.8069835111542196,1530.44,-0.0333126490087848,3.8402961601630046,0.015,21.02,1.23,13.28,6.28,11.73,15.59,75.75,33.72,25310000000.0,21960000000.0,N/A,1.62,1.08,7.851,1.08,4990000000.0,7.851,1270000000.0,2.04,0.9,15.4,3380000000.0,5.713,28230000.0,1.206,3.179,2660000000.0,1.61,78.2,64.1,4680000.0,2.3,0.8,,5000000.0,outperform
117,2008-04-07 01:42:51,1207503771.0,acn,36.77,-14.108853071712213,1372.54,-10.317294372860097,-3.791558698852116,0.004,16.14,0.92,10.25,6.23,11.67,16.59,72.24,38.252,21750000000.0,19100000000.0,N/A,0.98,0.82,6.069,0.82,6040000000.0,6.069,1450000000.0,2.28,37.0,17.2,2660000000.0,4.493,9130000.0,1.26,3.536,2450000000.0,1.15,0.31,73.5,10900000.0,3.8,1.9,,10430000.0,underperform
